Fuel type,license type,driving license,Gear type,Glass,Motor power,Payment method,Previous owners,Number Of Passengers,magnesium_rims,sunroof,Name,Model,Price,scaled_motor_power,normalized_price,brand,type,Alfa Romeo,Audi,BMW,Bus,Cadillac,Chevrolet,Citroen,DAF,Dacia,Daewoo,Daihatsu,Dodge,Fiat,Ford,GMC,Honda,Hyundai,Isuzu,Iveco,Jaguar,Jeep,Kia,Land Rover,Mazda,Mercedes,Mitsubishi,Motorcycle,Nissan,Opel,Peugeot,Renault,Rover,Seat,Skoda,SsangYong,Subaru,Suzuki,Toyota,Truck,Volkswagen,Volvo
1,5,1,2,1,1400.0,1,1,5,20,0,هونداي توسان,2011,66000.0,0.375,0.42721329391858526,Hyundai,توسان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,1,2,5,20,0,هونداي افانتي,2005,40000.0,0.29166666666666663,0.25603565761839236,Hyundai,افانتي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,2,3,0,800.0,1,1,1,0,0,شفروليه افيو,2008,33000.0,0.12500000000000003,0.2099493709221866,Chevrolet,افيو,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,1,5,20,0,بيجو بارتنر,2016,70000.0,0.625,0.45354831488784575,Peugeot,بارتنر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,1,2,1,1800.0,1,5,5,20,0,فولكسفاجن جولف,2013,82000.0,0.5416666666666666,0.5325533777956272,Volkswagen,جولف,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,1,4,5,20,0,كيا فورتي,2011,43000.0,0.45833333333333337,0.2757869233453377,Kia,فورتي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1800.0,0,1,5,20,20,اودي A6,2001,60000.0,0.5416666666666666,0.3877107624646946,Audi,A6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,0,1300.0,1,1,5,0,0,كيا بيكانتو,2016,52000.0,0.33333333333333337,0.33504072052617373,Kia,بيكانتو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,كيا سييد,2009,28000.0,0.625,0.17703059471061106,Kia,سييد,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2200.0,1,1,7,20,20,كيا ريو,2010,48000.0,0.7083333333333334,0.30870569955691324,Kia,ريو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6,1,3,1,1600.0,1,1,7,20,0,فولكسفاجن بولو,2006,40000.0,0.45833333333333337,0.25603565761839236,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,0,1,5,20,20,اوبل موكا mokka,2016,105000.0,0.45833333333333337,0.6839797483688747,Opel,موكا mokka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,2500.0,1,1,5,20,0,فولكسفاجن باسات,2009,65000.0,0.8333333333333334,0.4206295386762702,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,1,1,5,20,0,كيا سبورتاج,2018,127000.0,0.45833333333333337,0.8288223636998071,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,1,1,5,0,0,بيجو بارتنر,2008,52000.0,0.45833333333333337,0.33504072052617373,Peugeot,بارتنر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,2500.0,0,0,5,20,20,فولكسفاجن بولو,2009,38000.0,0.8333333333333334,0.24286814713376217,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,1600.0,0,0,7,20,20,هونداي تيراكان,2006,58000.0,0.45833333333333337,0.3745432519800644,Hyundai,تيراكان,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,1,1,1,1400.0,1,1,5,0,0,سكودا اوكتافيا,2013,78000.0,0.375,0.5062183568263666,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,1,5,20,20,فولكسفاجن باسات,2007,49000.0,0.625,0.3152894547992284,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,2000.0,1,1,5,20,20,هونداي اكسنت,2017,70000.0,0.625,0.45354831488784575,Hyundai,اكسنت,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1800.0,1,2,5,20,20,بيجو 301,2016,60000.0,0.5416666666666666,0.3877107624646946,Peugeot,301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,0,1250.0,1,2,5,20,0,سكودا فابيا,2002,29000.0,0.3125,0.18361434995292616,Skoda,فابيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,1,1,1,1900.0,0,5,5,20,0,كيا مورننغ,2016,50000.0,0.5833333333333334,0.3218732100415435,Kia,مورننغ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2900.0,1,1,7,20,0,اوبل ڤيڤارو,2005,65000.0,1.0000000000000002,0.4206295386762702,Opel,ڤيڤارو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,0,4,5,20,0,فولكسفاجن كادي,2017,142000.0,0.45833333333333337,0.9275786923345338,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,1,1,1108.0,1,8,5,20,0,هونداي H1,2002,13000.0,0.2533333333333333,0.07827426607588436,Hyundai,H1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1250.0,1,1,5,20,0,سكودا فابيا,2012,40000.0,0.3125,0.25603565761839236,Skoda,فابيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,0,1,5,0,0,اودي A4,1999,25000.0,0.375,0.15727932898366573,Audi,A4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,4,5,0,0,سيت ليون,2011,60000.0,0.375,0.3877107624646946,Seat,ليون,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,2,5,20,0,فولكسفاجن بولو,2015,53000.0,0.45833333333333337,0.3416244757684888,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,2000.0,1,2,5,20,20,فولكسفاجن كادي,2012,65000.0,0.625,0.4206295386762702,Volkswagen,كادي,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,1,1,5,20,0,سكودا اوكتافيا,2015,110000.0,0.45833333333333337,0.7168985245804502,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,1,1,2500.0,0,5,5,20,20,سيت ليون,2014,65000.0,0.8333333333333334,0.4206295386762702,Seat,ليون,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,1,1,5,0,0,هونداي سوناتا,2013,68500.0,0.45833333333333337,0.44367268202437304,Hyundai,سوناتا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,1,5,20,0,كيا مورننغ,2019,52999.0,0.375,0.3416178920132465,Kia,مورننغ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,2000.0,0,1,5,20,20,مازدا 323,1993,25000.0,0.625,0.15727932898366573,Mazda,323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1250.0,1,1,5,20,0,هونداي اكسنت,2014,56000.0,0.3125,0.36137574149543417,Hyundai,اكسنت,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1000.0,1,0,5,20,0,فولكسفاجن جيتا,2008,50000.0,0.20833333333333334,0.3218732100415435,Volkswagen,جيتا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,2000.0,0,1,5,0,0,دايو ماتيز,2000,11000.0,0.625,0.06510675559125415,Daewoo,ماتيز,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2500.0,0,0,5,20,0,مرسيدس 220,1999,55000.0,0.8333333333333334,0.35479198625311903,Mercedes,220,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,1,1,5,20,0,كيا بيكانتو,2015,47000.0,0.29166666666666663,0.30212194431459816,Kia,بيكانتو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,2,5,20,0,هونداي توكسون,2007,45000.0,0.625,0.28895443382996794,Hyundai,توكسون,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,3,5,20,0,شفروليه اوبترا,2007,26000.0,0.45833333333333337,0.16386308422598084,Chevrolet,اوبترا,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,1,5,20,0,هونداي 2006,2006,34000.0,0.45833333333333337,0.2165331261645017,Hyundai,2006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,1,1,1,1500.0,1,7,5,20,0,مازدا 3,2009,65000.0,0.41666666666666663,0.4206295386762702,Mazda,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1200.0,0,3,5,20,0,دراجة نارية هايسونق,2019,25000.0,0.29166666666666663,0.15727932898366573,Motorcycle,نارية هايسونق,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1200.0,1,1,5,20,0,سيت ليون,2015,74000.0,0.29166666666666663,0.4798833358571062,Seat,ليون,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,1,5,20,20,اوبل كورسا,2008,37000.0,0.625,0.23628439189144707,Opel,كورسا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,3,1,2200.0,1,0,8,20,0,اوبل فيكترا,1998,20000.0,0.7083333333333334,0.12436055277209015,Opel,فيكترا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,0,5,20,20,هونداي i30,2008,42000.0,0.375,0.2692031681030226,Hyundai,i30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1600.0,0,0,5,20,0,هونداي الانترا,2006,36000.0,0.45833333333333337,0.22970063664913196,Hyundai,الانترا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,1,1800.0,1,1,5,20,0,فولكسفاجن توران,2011,65000.0,0.5416666666666666,0.4206295386762702,Volkswagen,توران,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,1,1,1200.0,1,1,5,20,0,ميتسوبيشي اتراج,2015,47500.0,0.29166666666666663,0.3054138219357557,Mitsubishi,اتراج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,2000.0,1,0,5,20,20,اودي A3,2015,105000.0,0.625,0.6839797483688747,Audi,A3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,1,3,5,20,0,نيسان تيرانو,2000,55000.0,0.375,0.35479198625311903,Nissan,تيرانو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,0,1,5,20,0,شفروليه كافلير,2000,22000.0,0.375,0.13752806325672037,Chevrolet,كافلير,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1400.0,1,1,5,20,20,فولكسفاجن جيتا,1992,18000.0,0.375,0.11119304228745994,Volkswagen,جيتا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,1,1,1600.0,1,3,5,20,0,كيا سورينتو,2016,148000.0,0.45833333333333337,0.9670812237884245,Kia,سورينتو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1250.0,0,1,5,0,0,سيت قرطبة,2007,32000.0,0.3125,0.2033656156798715,Seat,قرطبة,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,2,5,20,0,كيا سبورتاج,2018,120000.0,0.45833333333333337,0.7827360770036014,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1500.0,0,0,5,20,20,سكودا اوكتافيا,2013,95000.0,0.41666666666666663,0.6181421959457236,Skoda,اوكتافيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,1,1,1200.0,1,1,5,0,0,فولكسفاجن جولف,2007,70000.0,0.29166666666666663,0.45354831488784575,Volkswagen,جولف,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,1,2,5,20,0,اوبل كورسا,2013,57000.0,0.45833333333333337,0.36795949673774925,Opel,كورسا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,1,1,2000.0,0,1,8,20,0,سكودا رابيد,2019,92000.0,0.625,0.5983909302187782,Skoda,رابيد,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,2000.0,0,1,5,20,20,سيت ابيزا,2016,57000.0,0.625,0.36795949673774925,Seat,ابيزا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5,1,3,1,2000.0,0,1,5,0,0,كيا مورننغ,2018,50000.0,0.625,0.3218732100415435,Kia,مورننغ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,1,5,5,20,0,سكودا  رمش,2012,61000.0,0.45833333333333337,0.39429451770700974,Skoda,رمش,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,1,1,1,1600.0,1,1,5,20,0,ستروين بيرلينجو,2008,45000.0,0.45833333333333337,0.28895443382996794,Citroen,بيرلينجو,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,1,1,5,20,0,سكودا فيليسيا,1996,18000.0,0.625,0.11119304228745994,Skoda,فيليسيا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1000.0,1,1,5,0,0,فولكسفاجن جولف,2012,75000.0,0.20833333333333334,0.48646709109942127,Volkswagen,جولف,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,1600.0,0,1,7,20,0,فولكسفاجن بولو,2015,58000.0,0.45833333333333337,0.3745432519800644,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1000.0,1,1,5,20,20,هونداي سانتافيه,2017,109000.0,0.20833333333333334,0.7103147693381352,Hyundai,سانتافيه,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,1,2,5,20,0,سكودا citigo,2015,42000.0,0.375,0.2692031681030226,Skoda,citigo,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,1,2,5,20,0,فورد ترانزيت,1995,35000.0,0.45833333333333337,0.22311688140681685,Ford,ترانزيت,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1400.0,1,1,5,20,0,داف 55,2008,150000.0,0.375,0.9802487342730547,DAF,55,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1000.0,1,0,5,0,0,دايو 2000,2000,15000.0,0.20833333333333334,0.09144177656051458,Daewoo,2000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6,1,1,1,2000.0,1,1,5,0,0,فولكسفاجن باسات,2016,125000.0,0.625,0.815654853215177,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,1,1,1600.0,0,3,5,20,0,كيا سبورتاج,2012,10000.0,0.45833333333333337,0.05852300034893903,Kia,سبورتاج,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,3,1,2000.0,0,0,5,20,0,هونداي كونا,2018,99999.0,0.625,0.6510543884020569,Hyundai,كونا,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,3,1,1600.0,0,3,5,20,0,فولكسفاجن باسات,2014,145000.0,0.45833333333333337,0.9473299580614791,Volkswagen,باسات,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,5,1,3,1,1600.0,0,1,7,20,20,كيا مورننغ,2019,52000.0,0.45833333333333337,0.33504072052617373,Kia,مورننغ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,0,1,5,0,0,فولكسفاجن ترانسبورتر,2013,100000.0,0.45833333333333337,0.6510609721572992,Volkswagen,ترانسبورتر,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1600.0,0,2,5,20,0,شفروليه كافلير,1995,20000.0,0.45833333333333337,0.12436055277209015,Chevrolet,كافلير,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5,1,1,0,2500.0,0,1,5,0,0,فولكسفاجن بولو,2017,63000.0,0.8333333333333334,0.40746202819163996,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3,1,3,1,1600.0,0,2,7,20,20,هونداي ايونيك,2018,35000.0,0.45833333333333337,0.22311688140681685,Hyundai,ايونيك,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,0,900.0,1,5,5,0,0,فولكسفاجن جولف,2005,60000.0,0.16666666666666666,0.3877107624646946,Volkswagen,جولف,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,2000.0,1,1,5,20,20,فولكسفاجن t-cross,2019,112000.0,0.625,0.7300660350650805,Volkswagen,t-cross,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1400.0,0,1,5,0,0,فولكسفاجن بولو,2013,50000.0,0.375,0.3218732100415435,Volkswagen,بولو,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,1,3,1,1200.0,1,1,5,20,0,هونداي جيتس,2008,40000.0,0.29166666666666663,0.25603565761839236,Hyundai,جيتس,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5,1,1,1,1600.0,0,2,5,20,0,هونداي سانتافيه,2018,150000.0,0.45833333333333337,0.9802487342730547,Hyundai,سانتافيه,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
